209442,0.36,-0.37,
209489,0.10,-0.09,
209521,0.22,0.10,
209562,0.07,0.28,
209604,0.19,0.29,
209636,0.28,0.34,
209678,0.20,0.13,
209719,0.10,0.14,
209747,-0.25,0.21,
209779,-0.20,0.24,
209826,-0.65,0.19,
209849,-0.67,0.08,
209877,-0.18,-0.14,
209909,-0.14,-0.42,
209946,-0.25,-0.54,
209974,-0.35,-0.49,
209997,-0.25,-0.39,
210030,0.19,-0.25,
210076,-0.25,-0.25,
210118,0.36,-0.22,
210150,0.33,-0.23,
210173,0.36,-0.09,
210220,0.53,0.08,
210262,-0.12,0.20,
210303,0.20,0.36,
210335,0.12,0.42,
210377,-0.03,0.30,
210405,0.15,0.22,
210428,0.07,0.10,
210450,0.05,0.04,
210463,0.14,0.11,
210505,-0.38,0.06,
210533,-0.49,0.12,
210580,-0.26,0.10,
210626,-0.72,-0.09,1.78
210678,-0.65,-0.20,
210725,-0.40,-0.39,
210772,0.17,-0.57,
210799,0.37,-0.63,
210822,-0.31,-0.57,
210854,-0.51,-0.29,
210901,0.73,0.01,
210924,0.23,-0.06,
210966,0.14,-0.00,
211012,0.41,0.01,
211044,0.18,0.06,
211086,0.13,0.32,
211109,0.36,0.41,
211151,0.09,0.19,
211182,-0.00,0.27,
211219,-0.34,0.27,
211247,-0.26,0.21,
211284,-0.59,0.12,
211307,-0.43,-0.01,2.40
211354,-0.34,-0.26,
211376,-0.64,-0.41,
211408,0.02,-0.45,
211440,-0.41,-0.53,
211467,-0.15,-0.46,
211499,0.34,-0.38,
211541,0.51,-0.37,
211557,0.10,-0.25,
211575,0.05,0.04,
211617,0.36,0.17,
211640,0.32,0.29,
211672,0.70,0.29,
211690,0.80,0.18,
211726,0.37,0.23,
211749,0.14,0.50,
211786,0.26,0.67,
211809,0.33,0.61,
211841,0.01,0.50,
211873,0.17,0.35,
211909,-0.23,0.20,
211941,-0.49,0.23,
211983,-0.35,0.19,
212025,-0.38,-0.01,
212072,-0.10,-0.21,
212113,-0.25,-0.36,
212126,-0.22,-0.42,
212153,0.17,-0.34,
212195,-0.62,-0.28,
212227,-0.40,-0.13,
212269,0.10,-0.13,
212295,0.43,-0.28,
212337,-0.27,-0.32,
212365,0.52,-0.17,
212407,0.82,-0.16,
212439,0.54,0.08,
212476,0.14,0.30,
212517,0.54,0.46,
212525,0.48,0.49,
212543,0.12,0.61,
212561,0.17,0.51,
212603,0.02,0.38,
212621,-0.21,0.36,
212639,-0.10,0.33,
212680,-0.26,0.11,
212688,-0.46,-0.02,2.42
212706,-0.43,-0.07,
212723,-0.29,-0.21,
212741,-0.53,-0.32,
212754,-0.48,-0.35,
212796,-0.33,-0.43,
212809,-0.72,-0.47,
212846,-0.51,-0.42,
212877,-0.42,-0.48,
212904,-0.31,-0.56,
212936,0.15,-0.56,
212978,0.57,-0.58,
213006,0.54,-0.51,
213024,0.38,-0.18,
213051,-0.05,0.14,
213092,-0.16,0.45,
213124,0.32,0.53,
213166,0.27,0.31,
213184,0.36,0.11,
213226,0.37,0.04,
213243,0.26,0.11,
213285,0.09,0.30,
213302,0.01,0.41,
213310,0.21,0.34,
213337,0.08,0.24,
213364,-0.33,0.16,
213406,-0.15,0.14,
213427,-0.14,0.06,
213440,-0.18,-0.02,
213468,-0.11,-0.10,
213495,-0.31,-0.21,
213532,0.03,-0.19,
213560,-0.32,-0.18,
213596,-0.05,-0.16,
213614,-0.23,-0.19,
213637,-0.08,-0.16,
213669,-0.55,-0.18,
213706,-0.10,-0.11,
213723,0.77,-0.23,
213741,0.02,-0.32,
213759,0.07,-0.17,
213795,0.45,0.03,
213803,0.40,0.13,
213825,0.18,0.32,
213857,0.27,0.33,
213899,0.32,0.23,
213926,-0.23,0.34,
213967,0.16,0.39,
213985,0.01,0.22,
214007,-0.42,0.14,
214034,-0.25,0.13,
214052,-0.30,-0.02,2.35
214075,-0.14,-0.14,
214097,-0.05,-0.20,
214114,0.10,-0.33,
214151,-0.58,-0.30,
214178,-0.59,-0.09,
214191,-0.51,-0.08,
214218,0.31,-0.18,
214236,0.29,-0.44,
214244,0.08,-0.49,
214280,-0.29,-0.33,
214303,0.37,0.03,
214345,-0.27,0.12,
214353,0.13,0.20,
214366,0.40,0.00,
214398,-0.19,-0.07,
214429,0.76,0.08,
214461,0.69,0.06,
214488,0.47,0.09,
214520,-0.13,0.37,
214537,0.38,0.54,
214550,0.42,0.49,
214582,0.14,0.48,
214603,-0.24,0.29,
214616,-0.30,0.27,
214653,-0.06,0.23,
214671,-0.24,0.14,
214683,-0.62,-0.08,2.66
214730,-0.50,-0.18,
214753,-0.57,-0.27,
214780,-0.66,-0.33,
214797,-0.12,-0.43,
214834,-0.05,-0.64,
214856,-0.17,-0.63,
214893,-0.17,-0.45,
214920,-0.42,-0.30,
214947,0.58,-0.14,
214964,0.26,-0.20,
214987,0.08,-0.17,
215009,0.35,-0.02,
215027,-0.42,0.12,
215044,0.06,0.33,
215071,-0.02,0.28,
215089,0.14,0.03,
215112,0.19,-0.05,
215134,0.62,-0.06,
215152,-0.04,-0.08,
215164,0.32,0.23,
215181,0.60,0.25,
215189,0.52,0.27,
215197,0.39,0.32,
215215,0.27,0.39,
215233,0.20,0.42,
215255,0.02,0.54,
215272,0.17,0.46,
215290,0.18,0.28,
215303,-0.04,0.17,
215321,-0.22,0.15,
215343,-0.13,0.14,
215351,-0.09,0.07,
215378,-0.17,-0.01,3.87
215400,-0.38,-0.11,
215423,-0.31,-0.15,
215460,-0.27,-0.17,
215468,-0.59,-0.22,
215491,-0.25,-0.26,
215523,-0.32,-0.38,
215545,-0.23,-0.41,
215572,-0.53,-0.39,
215604,-0.29,-0.35,
215641,-0.00,-0.36,
215659,0.30,-0.36,
215667,0.36,-0.39,
215704,0.43,-0.26,
215730,0.56,-0.05,
215752,-0.29,0.22,
215760,0.18,0.47,
215787,0.71,0.41,
215805,0.58,0.23,
215837,0.76,0.20,
215850,0.64,0.24,
215868,0.32,0.42,
215876,0.48,0.75,
215898,0.44,0.72,
215920,0.47,0.60,
215932,0.59,0.53,
215964,0.38,0.43,
215991,-0.03,0.47,
216023,-0.25,0.57,
216041,-0.08,0.50,
216064,-0.30,0.31,
216087,-0.39,0.10,
216113,-0.34,-0.12,
216121,-0.30,-0.25,
216158,-0.43,-0.30,
216181,-0.30,-0.32,
216189,-0.00,-0.39,
216207,-0.44,-0.41,
216244,-0.32,-0.30,
216271,0.06,-0.28,
216293,0.17,-0.31,
216315,-0.77,-0.26,
216338,0.02,-0.10,
216346,-0.25,-0.20,
216369,0.04,-0.13,
216406,-0.01,-0.21,
216429,0.09,-0.27,
216456,-0.06,-0.22,
216483,0.24,0.02,
216491,0.45,-0.03,4.03
216522,0.14,0.03,
216554,0.59,0.12,
216581,-0.01,0.17,
216608,0.36,0.34,
216626,0.03,0.36,
216644,0.20,0.34,
216676,0.29,0.25,
216697,0.32,0.21,
216720,0.04,0.13,
216743,-0.20,0.26,
216775,-0.34,0.25,
216812,-0.23,0.24,
216839,-0.22,0.06,
216861,-0.27,-0.14,
216874,-0.39,-0.27,
216896,-0.27,-0.28,
216923,-0.35,-0.29,
216941,-0.25,-0.28,
216954,-0.74,-0.33,
216962,-0.56,-0.30,
216970,-0.47,-0.36,
216978,0.07,-0.45,
216986,-0.11,-0.60,
216994,-0.27,-0.54,
217002,0.07,-0.39,
217010,0.06,-0.21,
217018,0.03,-0.11,
217026,-0.18,-0.05,
217048,-0.09,-0.04,
217070,-0.14,-0.00,
217088,-0.22,0.01,
217106,-0.37,-0.07,2.94
217118,0.46,-0.12,
217126,0.41,-0.26,
217134,0.31,-0.20,
217142,0.43,-0.05,
217150,-0.33,0.15,
217163,-0.24,0.42,
217176,0.43,0.44,
217184,0.38,0.10,
217192,0.07,-0.02,
217224,0.13,0.02,
217246,0.60,0.09,
217259,0.51,0.23,
217272,0.17,0.30,
217295,0.39,0.32,
217308,0.78,0.36,
217329,0.22,0.40,
217361,0.23,0.50,
217384,0.28,0.45,
217392,0.01,0.44,
217419,-0.09,0.46,
217442,-0.21,0.32,
217479,-0.15,0.14,
217511,-0.27,0.06,
217537,-0.26,-0.06,3.00
217565,-0.29,-0.18,
217597,-0.30,-0.22,
217624,-0.78,-0.25,
217632,-0.36,-0.23,
217640,-0.36,-0.37,
217677,0.05,-0.45,
217700,-0.72,-0.54,
217708,-0.68,-0.41,
217725,-0.50,-0.35,
217747,-0.14,-0.34,
217779,0.24,-0.51,
217811,0.13,-0.60,
217828,0.55,-0.52,
217865,0.34,-0.21,
217888,0.00,0.11,
217919,0.39,0.35,
217942,0.84,0.35,
217974,0.41,0.26,
217996,0.48,0.37,
218019,0.37,0.40,
218051,0.53,0.53,
218074,0.17,0.60,
218097,0.13,0.56,
218123,0.18,0.43,
218146,-0.14,0.38,
218183,-0.12,0.31,
218201,-0.03,0.19,
218224,-0.21,0.03,
218261,-0.54,-0.01,
218288,-0.70,-0.05,
218324,0.27,-0.15,
218342,-0.48,-0.37,
218379,-0.70,-0.37,
218387,-0.79,-0.36,
218410,-0.69,-0.35,
218428,-0.68,-0.40,
218446,-0.68,-0.54,
218454,-0.50,-0.81,
218462,-0.16,-0.79,
218499,0.10,-0.76,
218521,0.45,-0.66,
218558,-0.07,-0.50,
218576,0.01,-0.15,
218598,0.88,0.09,
218630,-0.04,0.10,
218648,0.71,0.27,
218680,-0.06,0.23,
218702,0.43,0.35,
218733,-0.11,0.41,
218765,-0.21,0.42,
218802,-0.13,0.24,
218825,-0.06,0.19,
218857,-0.03,-0.05,2.91
218889,-0.02,-0.08,
218907,-0.01,-0.18,
218943,-0.01,-0.09,
218951,-0.00,-0.03,
218988,-0.02,-0.01,
219006,-0.02,-0.01,
219029,0.00,-0.01,
219066,-0.01,-0.01,
